 @ma, app, art, at , car, fro, gam, goo, it , lov, no , not, pla, rt , tha, we , wit, you,ame ,arch,data,day ,dia ,e ba,from,goog,grea,ice ,ill ,les ,log ,love,man ,nce ,not ,one ,oogl,ork ,oto ,ove ,play,rch ,reat,rom ,seo ,t to,tes ,that,the ,you ,author
0.00045847092152386,0.028208871864832674,0.001372116628338516,0.031309701332982415,0.07350995099304324,0.029111386948598408,0.0010489704998166368,0.0176326666386375,0.060730994863434785,0.003111033498745009,0.005726922618212614,0.015533539657847319,0.02019931449459621,0.0,0.04897454710505034,0.05618128409380215,0.037864247496344434,0.15158228326292386,0.005371516314071567,0.00276406844166306,0.007159832048201359,0.03589592072035665,0.005141166268986059,0.009894945919346892,0.027798053682727898,0.0031390492596733393,0.002164767258480396,0.0256709721799346,0.018647901949276426,0.04129427359273341,0.0,0.003059611233703072,0.005195441420352951,0.016324117503761976,0.013019479322230463,0.040332495191411966,0.0031469114994499107,0.0074304844247074595,0.0,0.005122044673976618,0.0019246050846019078,0.0029581728874247303,0.005822277389719681,0.02731860480266476,0.0,0.02682712045065204,0.013276682355929744,0.032556702362741746,0.22552360899597546,0.09730521544852266,0
0.008225034619300133,0.015571422762528072,0.002983754023916792,0.026875625299923784,0.11708459218610875,0.021704415205127385,0.002566183967747924,0.010955241173448907,0.027368396410380018,0.0065235261939492455,0.0046700827175975975,0.01711756433351392,0.01098117037918861,0.006063357907286657,0.0438650525701856,0.018885017145551238,0.0371849894217914,0.23841213545078624,0.004380262695686361,0.10067823518891947,0.0019461882141769628,0.03420516486080602,0.04421098710007454,0.002934161329510119,0.023683227377101497,0.000853257538971445,0.01977117550849387,0.04047178067403186,0.014515428099140753,0.006734774897355237,0.019440601293117744,0.0071285542728324845,0.002824453644070553,0.0159740197205202,0.014863630818776797,0.01841816569428016,0.0008553946559159746,0.032791349655029424,0.0008771879105682005,0.008353656546582301,0.002354160919308448,0.09649099873145964,0.02780878198156946,0.021602191513796987,0.0,0.02222371923273021,0.01826991826233544,0.022756049904062527,0.17119049793563718,0.1021573322710565,0
0.01565677967068519,0.010732089913468723,0.009694712270943612,0.03298882838368713,0.030373435665339482,0.03770927896974295,0.0012352530106161995,0.026696548253656496,0.09974596008186552,0.05024241736172205,0.019268411693586996,0.03213473400903096,0.012388765960586951,0.05941528196319769,0.0652352499283051,0.02525125783152326,0.052738978431994335,0.18713100779500355,0.0057983040432340255,0.009222297115771454,0.0,0.032296588475370286,0.004953408215404128,0.0031778591240114954,0.037620360950327184,0.004928667424122789,0.03823799535528475,0.014107229881346429,0.014473312682808197,0.021882401939327424,0.038016418603607334,0.047867836801061985,0.006627919194916023,0.027392850224454937,0.027596802634633863,0.04179558508577332,0.004941012042464798,0.008750034684065091,0.0006333620393297969,0.03920571377693723,0.003966179119889755,0.008708757695648639,0.04309631882256336,0.037531675396586806,0.0,0.038110070165400564,0.02980314309051893,0.03186561497270505,0.1648078084982052,0.12061606604556435,0
0.0,0.0,0.006050819427562954,0.005450166280101387,0.0,0.0,0.0,0.0,0.005285806096352403,0.0058796444887382155,0.08117624502401075,0.005554092729712126,0.0,0.0,0.01593221918240251,0.0056736793199643675,0.005386303261011249,0.005102703267906196,0.0,0.0,0.0,0.01600739881606251,0.006183201280196419,0.005950249328159392,0.0,0.0,0.0,0.0,0.016820657780702863,0.1966693812762368,0.0,0.005782459859458518,0.011455541472120809,0.01079802022177827,0.005741386467642948,0.005335799605354169,0.0,0.011564919718917032,0.06403926124620378,0.0056468536970635825,0.0,0.0,0.0,0.0,0.0,0.02253398085234697,0.016466650248216055,0.011187269480225758,0.05031317674973621,0.0,0
0.004869265976716014,0.004609184190466718,0.0,0.16626492137724067,0.022828203179746417,0.02650133850508512,0.0,0.022294124029491564,0.08486888674185387,0.0094403554179075,0.02172275908817357,0.04458824805898313,0.017877512364835497,0.0,0.05968845473348934,0.05010311792772079,0.08648246891453229,0.08192898828053159,0.0,0.014678122197553541,0.012673696031229998,0.059970107660129425,0.0,0.0047768592633944005,0.004406474778741099,0.0,0.0183930139328216,0.04089641858076063,0.013503621529922086,0.0,0.0,0.009284315806445408,0.0091965069664108,0.013002973508677452,0.059919394476067325,0.042835791185806736,0.0,0.032495105322558934,0.0,0.01359987988950126,0.015330439102743081,0.010472587549721976,0.02650133850508512,0.004396087035350982,0.0,0.03618055286062535,0.022032373893705496,0.035924553007083235,0.14540907854824953,0.05439189875194676,0
0.0197902658630406,0.0,0.0,0.0,0.037112469293154746,0.0,0.022639827412453968,0.0,0.017246725072660028,0.038368646209790185,0.017657658451579347,0.03624420139191523,0.0,0.022925654527084557,0.08664039726626684,0.07404916911302327,0.070298523863551,0.1997914841023138,0.019322151626288017,0.01988553935704931,0.0,0.017409845756516745,0.020174779514151427,0.0,0.0,0.0,0.01868878376606182,0.0,0.01829435630674341,0.03565001026913768,0.0,0.03773445095104545,0.1121327025963709,0.035232182698216284,0.03746641936474356,0.017409845756516745,0.0,0.0,0.0,0.03684952927274255,0.0,0.021281985095292163,0.035903326240545444,0.0,0.0,0.05514353423140162,0.035818666635616135,0.03650223968154249,0.19699644923418305,0.10203055487313364,0
0.00706447938352137,0.020061434419956614,0.011745915944129465,0.021159843149833817,0.0036799836064116314,0.036312896335714835,0.013469466513539623,0.039532770639910994,0.045147800778250285,0.01521817240851486,0.0035017822778724713,0.0316262165119288,0.01801197183260599,0.0,0.061855591481539025,0.027167391830809327,0.04321792663920709,0.17037326919289264,0.015327506378230637,0.01025337287462248,0.009193692104084328,0.020715823504404908,0.005601351944761936,0.010010596424658623,0.03480659367657997,0.010748651532122792,0.0437339873349608,0.038823330771622,0.027573173524417405,0.023330799827108315,0.02210876089654669,0.012721636583103142,0.014083826429902632,0.026550895557440488,0.021547466599212663,0.020025296054258082,0.0107755732108317,0.023946610038782387,0.0,0.010961733310428635,0.015651684870195255,0.0042205413842951785,0.0569614060168076,0.034724541246564766,0.0,0.0277040309156551,0.01775846616152039,0.028231902652493493,0.24677569644959385,0.0951007922273014,0
0.06541177411979969,0.0,0.0,0.009796212894016531,0.020444330858009518,0.0,0.0,0.029949035690168293,0.0665055255612802,0.010568163647245473,0.01945432456731739,0.03993204758689106,0.0,0.012629169527520237,0.07636484367081027,0.04079183471056662,0.02904427355689052,0.2843220030968789,0.021288179863004728,0.0,0.0,0.03836259387879554,0.011113781303977551,0.0,0.0,0.012440555204812423,0.0,0.01017381761632228,0.030233709609699393,0.0,0.0,0.010393482496337118,0.0,0.0,0.06191793929209397,0.009590648469698886,0.012471714520860905,0.010393482496337118,0.0,0.010149741889484174,0.0,0.0,0.0,0.0,0.0,0.05062865572221966,0.04932901835545278,0.0703785972106988,0.17182399112610314,0.17798592028704088,0
0.0,0.0,0.0,0.0,0.019859190796786955,0.00960608414948277,0.0,0.009697286712905095,0.0,0.18478243355573876,0.009448759807504674,0.009697286712905095,0.0,0.0,0.0,0.0,0.0,0.06236421555322181,0.020678887881043117,0.0,0.0,0.447175352379027,0.0,0.010388964779027602,0.009583433120339558,0.0,0.0,0.009882631355239552,0.0,0.0,0.0,0.18172816516639784,0.0,0.018853033810934998,0.010024296211059628,0.009316153174563064,0.0,0.0,0.0,0.17746640465681504,0.0,0.0,0.0,0.009560841309640735,0.0,0.009835921173017943,0.028750299361018673,0.0,0.03513814580510621,0.00909956633138634,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05553104159181617,0.0,0.11370833149571433,0.0,0.0,0.07381607056990026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114298602541646,0.0,0
0.007362062326670827,0.006968832971454836,0.007344419360857162,0.13892241402341396,0.0,0.03339047177877085,0.0,0.0,0.012831708860769342,0.0214099471988896,0.0,0.006741497852386431,0.0,0.008528440126887112,0.07090730463205151,0.013773301531698257,0.0261513472197944,0.1362593362250601,0.0,0.0,0.0,0.09714804018618876,0.015010206051593134,0.0,0.03331173745398282,0.0,0.22247380298594024,0.07557383217871955,0.013611155331480268,0.0,0.015950815357588882,0.02105606223434669,0.013904612686621264,0.026213040969129256,0.006968832971454836,0.012953072024825171,0.0,0.0070186874114488975,0.0,0.020562270342289177,0.0,0.0,0.2270552080956417,0.03987985076496189,0.0,0.03418937865160738,0.013324694981593126,0.006789493518135703,0.2381714060413963,0.0632596608689023,0
0.02715422431394313,0.008032449218905724,0.010158431255289648,0.06710017176353182,0.0031826262561506875,0.036947216162966534,0.0038830134739046415,0.010878583994285613,0.05620255082949728,0.00493552691990067,0.019685309822985525,0.040406169121632265,0.02180866353085615,0.02949027298385548,0.050523698836441686,0.0333384407008664,0.04672116875014322,0.07281681735202215,0.009941971783994148,0.022169021125543142,0.0,0.06867814324067127,0.0017301134690499394,0.006659725951232106,0.029180908603689864,0.0,0.00480804013116652,0.04117845390454872,0.07216734947006098,0.010700239382194466,0.0018385304237421925,0.012943860286912091,0.01442412039349956,0.03323517918309885,0.035342776563185185,0.035832074734263274,0.0,0.0032359650717280228,0.005972913997636373,0.007900193763976745,0.0035621914423527344,0.014600506155978675,0.013855206061112455,0.032176551541334315,0.0,0.0362549214556125,0.00921502376958627,0.031302952520114384,0.21398657628563955,0.05249854763968824,0
0.01411396332570671,0.013360095122499098,0.00422404188832602,0.03931553729616859,0.02183590297259694,0.02816597092078148,0.0008073102605368702,0.019386399332197674,0.07748980105404332,0.05404318449732616,0.019519206844853938,0.032310665553662785,0.015545826932358132,0.10055281086834188,0.1068966005078452,0.03894749860815015,0.05201536701541937,0.27903645460812826,0.008268068998602333,0.0035454775486549444,0.0,0.10181367925810504,0.011510551708099323,0.007615363224745174,0.026822303364083498,0.002415879832757867,0.019326196789243785,0.04148955800866175,0.035879566164558375,0.011441146038250673,0.020641257675266825,0.059877740888727965,0.0053313646315155255,0.009422543978095823,0.0280561997572481,0.031661570988800965,0.00242193078161061,0.016146806531791808,0.008278784485300427,0.0407343695078567,0.0014812174723237224,0.0030355646479126247,0.02816597092078148,0.026121952170002228,0.0,0.0426043613533497,0.007024888976307584,0.03904883914169096,0.22069163025091054,0.2013188505945147,0
0.0,0.0,0.0,0.047958633174077926,0.0,0.0242067411330969,0.0,0.01832742448690863,0.02325617445194296,0.006467227299534328,0.0,0.0,0.03674160481107835,0.0,0.02336587595524504,0.0936101847411644,0.01777375191301316,0.07296435102578842,0.0,0.0,0.06077585909804304,0.0939045316462565,0.0,0.006544888040053325,0.02414966193304664,0.015226088642731629,0.031500880147324294,0.006225905769912272,0.043170474100768734,0.024035950435219385,0.0,0.006360330515421504,0.0,0.01781568204326784,0.0,0.06455936550680133,0.015264224762895906,0.0,0.0,0.0,0.0,0.0,0.030258426416371127,0.02409273195983339,0.0,0.018589437220390075,0.01207483096652332,0.02461054056188006,0.2711720205268551,0.05159328162799205,0
0.10619613231920534,0.04020955409008172,0.0,0.0,0.0,0.0,0.0,0.019448925211297752,0.11105674944830243,0.020588919108020656,0.018950478445802454,0.03889785042259551,0.019494957532744224,0.0,0.055790307149699035,0.03973536998277415,0.018861372034421668,0.1072096910107902,0.0,0.0,0.02764066508467061,0.09342260970171458,0.021651892598338683,0.0,0.0,0.024236716360605287,0.0,0.0,0.01963379265837836,0.09565038776949268,0.0,0.02024860491477049,0.0,0.01890586797371777,0.04020955409008172,0.037369043880685834,0.024297421007031784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038441159788936516,0.01958739059897025,0.10570985318775654,0.054750402955145036,0
0.0,0.0055229431072753654,0.11059145750667032,0.0366996211139636,0.010941534310026832,0.03704768752536637,0.0,0.0,0.025423481340935156,0.011311881610936977,0.00520584804682684,0.02671387680624556,0.005355420808242883,0.0,0.03576076872085929,0.03820468416258108,0.020725479210814853,0.21597663909829856,0.005696575544262307,0.01758802218978262,0.0,0.08212460267087138,0.005947948127828548,0.0,0.036960329530499034,0.0,0.0110196908307987,0.02177956819150863,0.010787119856075384,0.005255185358745786,0.0063206742144249215,0.01112490754763767,0.0110196908307987,0.01558077957968577,0.0055229431072753654,0.03079672600157677,0.0,0.050062083964369515,0.0,0.010864014077349946,0.0,0.018823126663945956,0.201116017994846,0.03687319992280689,0.0,0.04335325445494273,0.0,0.032284877466406105,0.15971638334986238,0.1704575689997128,0
0.01911912779506064,0.004935796109529256,0.0043348430381094285,0.035921690256295824,0.015482362199284,0.025226002517372836,0.0,0.026261301504395568,0.09694164316353313,0.023588388843633342,0.025588263758075318,0.05172680599350642,0.01515593011609269,0.0402694317887153,0.1263142318533838,0.046337096881424136,0.057881695541387425,0.15061100759167886,0.022060868225350083,0.0008732350147020486,0.0,0.08868428713413316,0.011517173680897408,0.007673029236973316,0.024380066164190715,0.0009917003808965186,0.00820681806698653,0.019464170797860742,0.031331090208523704,0.010958508933439635,0.007531626668653989,0.024855531881257945,0.009848181680383835,0.021660144607432086,0.04359953230084177,0.061161577333884935,0.000994184249589276,0.009942212752503177,0.037721999719857686,0.02022719792664304,0.00820838553568766,0.01682203013003962,0.01576625157335802,0.023537993264747637,0.0,0.036322825391364735,0.004718722483391751,0.10258721812314717,0.2537544005487046,0.1112651180945892,0
0.03367688804302599,0.006375621323389703,0.0739116012171316,0.035556856295110836,0.005525966259275725,0.03665778842617276,0.0,0.016961003872114872,0.06750171406593941,0.04407177816131977,0.0165263187968338,0.02544150580817231,0.007727794410868594,0.2038395082567973,0.07592905391721211,0.0441030432994059,0.0777570699242941,0.24011304667876496,0.0032880302951569253,0.002537926046207922,0.0,0.03407007490516132,0.0017165605446960485,0.00743350126291563,0.03580944668760808,0.0,0.011925940312758513,0.011785350164436504,0.037357577311501536,0.015166312227374213,0.0018241282101295856,0.03290881388503926,0.012721003000275745,0.04796338888827721,0.026299437958982524,0.03999530532345025,0.0,0.023276965918686315,0.0009876874829906886,0.029001736745699967,0.002650715137467717,0.0009053832757320339,0.05498668263925914,0.03572503015016923,0.0,0.020331387780044962,0.009904740573168194,0.041151504685347715,0.2667846564114583,0.14106976494065224,0
0.05827869339105046,0.0,0.0,0.039275760808628685,0.0,0.026432173223090362,0.0,0.0,0.06348554192407327,0.04237072755423496,0.14299603110788053,0.053366253761847685,0.06686570334003125,0.03375591819279966,0.07654201084265462,0.0,0.03881554206787964,0.18385911798636304,0.0,0.029279628154704536,0.0,0.012817198488530468,0.0,0.0,0.013184923240671168,0.0,0.013758757796528895,0.0,0.0,0.03936852147871419,0.01578349646325511,0.04167038190280031,0.013758757796528895,0.03890711197066537,0.05516585733939531,0.06408599244265233,0.0,0.0,0.05127653355071163,0.027128771702119404,0.030580857028937567,0.0,0.026432173223090362,0.013153841342755114,0.03253911831381344,0.013532297250793452,0.026369846481342336,0.06718273926969143,0.20545856950526126,0.1502306099655531,0
0.031931007884175744,0.02590755346391262,0.00910128176086272,0.03279126045824456,0.0042771335802952865,0.05379117121610539,0.005218384436400583,0.012531202624095314,0.039752971636409465,0.017687621250751125,0.040700155689486865,0.03341654033092084,0.020934769774068,0.26949758523087725,0.06390478406691623,0.021335025251519302,0.03645790276284553,0.09977736562962056,0.013361022611275877,0.0,0.023745666908082545,0.024077374746937844,0.0,0.013425015321794432,0.0536643322911175,0.005205346831214519,0.0301537991409323,0.012770712018541972,0.05481803250157705,0.012325764814155732,0.0,0.01739526260264129,0.008615371183123516,0.020302172638433702,0.03454340461855016,0.02006447895578153,0.005218384436400583,0.03044170955462225,0.005351335443411388,0.01274049089745629,0.014361694472999419,0.0,0.049653388814866514,0.05353782497154052,0.0,0.016947135126596985,0.008256051121710385,0.03365444726723354,0.24595376063313934,0.07447243558780682,0
0.010446610179949065,0.011301286938614926,0.006699584048101582,0.032854659472761436,0.008395891673007512,0.0338431219521713,0.00597539854077771,0.011615908583125835,0.08648763195685229,0.006510055852240868,0.01797598103061189,0.04919678929323884,0.009588683569336058,0.03284740498773795,0.08885565320582546,0.015356017703511944,0.0470479048421532,0.14124528844859702,0.018941944450079202,0.0029991148075202857,0.001942169556246518,0.057109702913663324,0.021299163791868424,0.006588230893087425,0.033763320283800816,0.0076634609303503675,0.01691172880582836,0.018801408586258908,0.046215500518577486,0.01142547619675717,0.0032334097760586896,0.006402451155085796,0.0190256949065569,0.019926293976913683,0.0452051477544597,0.034790968441656966,0.0076826552667141985,0.010670751925142993,0.00262612985106405,0.013199311389335572,0.006264799584035085,0.003209725192094948,0.02369018536651991,0.03368372724748105,0.0,0.027722287216342036,0.02430959060433659,0.06537457024196364,0.2933939936717103,0.0987405276780976,0
0.016810593757594413,0.016604546722317034,0.0058331504918718,0.042689602465823887,0.017818321558554118,0.042431487051128716,0.009197491297365594,0.05287364114397256,0.1133783758216234,0.03896841649642172,0.021520414928284774,0.058227933918045725,0.01677176712761887,0.11938353787796074,0.12031280952470795,0.03350116170000772,0.05387259496575349,0.1537231673401374,0.012844925198121724,0.00587531222093623,0.0019023700760525614,0.048866597891163634,0.008941155166015279,0.006453223028249201,0.03836286217370664,0.015846884875853406,0.033130337885329715,0.038878485853610915,0.02972852749391868,0.015141227617557275,0.0031671498411692265,0.0376275020427024,0.01518473819744278,0.03057813545887763,0.05327292073410048,0.05658237650555789,0.015886575877267845,0.02160097339488471,0.002572314465760526,0.033342765449563966,0.005369367118310125,0.004715925912458115,0.040442511095607064,0.038272426261105136,0.001632342105554714,0.037337017266034285,0.01256714450517976,0.10312988564640728,0.23463441135880625,0.12749073491701626,0
0.0,0.008149488481781146,0.017177412984883386,0.034812549909692285,0.00403624960915839,0.05466645172695727,0.0,0.003941819191464003,0.030011298589232238,0.008345735878952496,0.007681592562420533,0.0,0.007902297623593901,0.009973323347871415,0.0075382161578302406,0.012080074524146708,0.022936419608247785,0.06518630920927787,0.004202847637739315,0.004325392623368138,0.0,0.049229614633145735,0.013164919631559505,0.0,0.05453754890121115,0.0,0.02439048576656987,0.016068637379321918,0.01989643639975124,0.038771966068514865,0.018653192946960682,0.00820778923115503,0.0040650809610949775,0.07663509669603243,0.0,0.022721360599913417,0.0,0.057454524618085215,0.010099906952381629,0.008015305958216645,0.0,0.009258279565766485,0.05076170517503175,0.054408983076701056,0.0,0.01599268908649775,0.007791078414458736,0.0039698827228186245,0.1249779385607566,0.0258919761606378,0
0.0006329134926669701,0.005391969529812006,0.005051173872789585,0.03696674805760912,0.0017803436339144793,0.05224428713474175,0.0007240454645813494,0.002897819090788819,0.011582936108351522,0.003067674033487009,0.000564710467269714,0.006375201999735403,0.030789584035455283,0.01173098425565797,0.0493211464355389,0.014209021316869776,0.023044261603214697,0.022363395423385016,0.0111229687368942,0.024802457124646828,0.0,0.0901991954252038,0.012904212863490843,0.0031045117424583113,0.05269385503741668,0.0,0.0334704685313653,0.000590641045403555,0.011701454671024828,0.011401247799905308,0.007542067964103373,0.0036203621483274937,0.007172243256721137,0.029859198706244407,0.0029955386276733363,0.009465347668076943,0.0,0.004827149531103325,0.06756679746527952,0.0035354599735875304,0.003321117187899477,0.026544189391887855,0.0332985566353299,0.051426817340128696,0.0,0.032919565558747664,0.006300352232734604,0.006420589845428338,0.17745432071522876,0.013052177326046764,0
0.09000303946530185,0.0,0.0,0.0,0.009376762016805108,0.0,0.0,0.00915738719125947,0.0,0.0,0.04461348550176529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010194638613314006,0.019621111722170063,0.0,0.0,0.0,0.0,0.009244430705159831,0.01801452010912242,0.032500446216271316,0.0,0.0094437412058817,0.0,0.0,0.017594946767743345,0.0,0.00953391065433688,0.02346347056174878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008295454590717437,0.0,0
